,id,author_id,author_handle,author_name,author_description,author_location,author_verified,text,is_reply,like_count,quote_count,reply_count,retweet_count,created_at,labels
22,1355663973933150208,868648623608741888,dollymad1812,Dolly Madison ✌🏻,"Social Wrkr, Gerontologist, & Patient Advocate, Love studying science, politics, hist. & psychology. Educated and informed voter, Proud Trojan & 🇺🇸 Fight On✌️",The Forest Cities,False,"@latimes No one is forcing people to get #COVID19 vaccine. It’s up to every indiv to get vaxxed. These anti-vaxxers are a menace to society, trying to take away our individual rights to protect ourselves, our families, &amp; our communities. It’s absurd we need police to escort us to get it.",True,100,0,2,11,2021-01-30 23:47:33 UTC,0.0
23,1334054131108106240,997388260732121088,Newshub_lk,Newshub.lk,"The 'evolution' of #online journalism in #SriLanka, #Newshub.lk is your 'go to' source for the latest news, as it happens & when it happens 24x7",Sri Lanka,False,"Founder of Shihara Janaza Mohammed Rizwan who distributes coffins among low income families that have lost a loved one owing to #COVID19 says he was inspired to do so after the tragic loss of his daughter in 2011
#SriLanka #Colombo https://t.co/8xvjUKvCqY",False,50,3,4,11,2020-12-02 08:37:45 UTC,0.0
24,1346028359730413569,827185873301037056,tfipost,tfipost.com,Editorial arm of @FrustIndian. Previously known as #rightlog,"New Delhi, India",False,"A huge anti-Vaccine campaign has started in India. #SamajwadiParty says it will make you impotent

With the approval of the COVID-19 vaccine, luddites like #AkhileshYadav and Salman Nizami have started a misinformation campaign against it. 

https://t.co/8g9iKFWlmb",False,51,1,1,12,2021-01-04 09:39:03 UTC,0.0
25,1337784528031670273,17187236,12News,12 News,"At 12 News, we listen, we seek, and we solve for the people of #Arizona. News tip? connect@12news.com or call/text 602-444-1212. A TEGNA company.","Arizona, USA",True,"Arizona topped 400,00 total cases today and now has the highest Rt in the country, meaning the virus is spreading worse here than in any other state. 

ICU bed use by COVID-19 patients is at 45% with total ICU bed use at 91%.

Read more at https://t.co/xemZ9dohGo https://t.co/X5wHXV1paz",False,30,6,19,12,2020-12-12 15:41:00 UTC,
26,1339720701339643904,772619537082703872,UNCBlackCaucus,UNC Black Caucus,Celebrating and advocating for UNC's Black workers for over 40 years.,,False,"Hillsborough native, UNC graduate helped develop COVID-19 vaccine :: https://t.co/nv9IGqhegd https://t.co/N1dLTOzvBs",False,35,0,0,12,2020-12-17 23:54:40 UTC,0.0
27,1346295117242658817,40023220,andrealgilmore,Andrea Gilmore Bykovskyi,PI @GilmoreLabUW | Committed to improving the lives of those affected by dementia + #healthequity in #cogaging | Personal account with professional content,"Madison, Wisconsin",False,"Still unsure about #covid19 vaccine? You are not alone! You deserve the information you need to make an informed decision,  helpful 🧵 below

I decided to get vaccinated to protected myself &amp; my family after having ALL my questions answered. 

Get informed-act-pass it on https://t.co/fXCiDrJMrn",True,42,0,1,14,2021-01-05 03:19:03 UTC,0.0
28,1354727443022675968,19177501,UNAIDS,UNAIDS,"UNAIDS leads & inspires the world to achieve zero new #HIV infections, #zerodiscrimination and zero #AIDS-related deaths. Executive Director: @Winnie_Byanyima","Geneva, Switzerland",True,"""We must ensure that #COVID19 vaccines are seen as a global public good — people’s vaccines — accessible and affordable to all.

We must work together to prioritize those most at risk in all countries and close the financing gap,"" said @antonioguterres.

#PeoplesVaccine",False,33,1,1,14,2021-01-28 09:46:06 UTC,1.0
29,1371314567335190534,487118986,XHNews,China Xinhua News,"We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias","Headquartered in Beijing, PRC",True,Senior citizens receive #COVID19 vaccine in Punjab province as Pakistan begins vaccinating people aged 60 years and over https://t.co/vt05LDz1Ke #AsiaAlbum https://t.co/1LKDtukiqM,False,34,1,77,15,2021-03-15 04:17:25 UTC,0.0
30,1343783894609326080,16834659,SkyNewsAust,Sky News Australia,"Real news, honest views. Watch Sky News Australia on Foxtel, Sky News on WIN or listen live on iHeartRadio.","Sydney, Australia",True,"The WHO has warned it does not have evidence COVID-19 vaccines prevent people from passing the virus on to other people and require the same precautions as people without the jab – such as quarantine.

https://t.co/i61B7SxR7n",False,341,185,163,272,2020-12-29 05:00:21 UTC,0.0
31,1372880301454733317,258790331,EUinmyRegion,EUinmyRegion,"Regional & Urban Policy department of @EU_Commission.
#CohesionPolicy #EUinmyRegion #ESIFunds 
https://t.co/faRMbSspsn 
https://t.co/vdDtkYfOjQ
RT≠endrsmt",Brussels,True,"Congratulations to Dr Sahin and Dr Türeci on receiving today Germany’s #Order_of_Merit for developing the #COVID19 #vaccine!

We are proud to have supported their company @BioNTech_Group’s early development through #EURegionalFunds.

https://t.co/2LAlgmh3Fr

#StrongerTogether https://t.co/QpN8OpRRlk",False,49,3,0,17,2021-03-19 11:59:05 UTC,1.0
32,1351476034642784262,1855109353,kareraas,Kåre R. Aas,Personal account of Norway's Ambassador to Israel 🇳🇴🇮🇱 #NorIsrRelations,Israel,True,"Great experience in the COVID-19 vaccination center in Tel Aviv. Thank you for providing me the vaccine in the most efficient way. Waiting for my next shot in three weeks. 
תודה 🇮🇱 @IsraelMFA @IsraelMOH @IsraeliPM https://t.co/TQu8SzpmoX",False,158,7,4,24,2021-01-19 10:26:10 UTC,1.0
33,1373031527748038660,7587032,SkyNews,Sky News,"We take you to the heart of the stories that shape our world. 

For breaking news, follow @SkyNewsBreak","London, UK",True,"Mathematical biologist Dr Kit Yates explains why vaccines alone may not be enough to contain the #coronavirus.

Follow live #COVID19 updates: https://t.co/H5Vvb3drDB https://t.co/hBSSDXZZAz",False,39,13,43,26,2021-03-19 22:00:00 UTC,0.0
34,1337128736324542467,1652541,Reuters,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,True,Pfizer plans to file for full FDA approval of COVID-19 vaccine in April 2021 https://t.co/SvYQIF8q3d https://t.co/NQlQx3q4rI,False,106,5,10,28,2020-12-10 20:15:08 UTC,0.0
35,1330802778080497664,25356462,ShehabKhan,Shehab Khan,Political Reporter for ITV News | Instagram: https://t.co/iXDX6x8AoN | Co-host of the Calling Peston podcast |,,True,"Just spoke to @MattHancock - he's very positive about the Oxford/AstraZeneca #COVID19 vaccine.

Crucially there were no hospitalised or severe cases in anyone who received the vaccine. 

It also appears the vaccine reduces virus transmission - which is very significant.",False,157,3,16,30,2020-11-23 09:18:02 UTC,1.0
36,1337109518740754432,299273962,Laurie_Garrett,Laurie Garrett,"Former Sr Fellow @CFR_org. Recipient of Pulitzer Prize, Polk (2Xs) and Peabody Awards. Author: IHeard theSirensScream, TheComingPlague, Ebola & BetrayalofTrust.","New York, NY",True,Incidence of #COVID19 over time in placebo group vs @pfizer vaccine recipients...presented LIVE to @US_FDA hearing. https://t.co/AVLiElwppE,False,125,3,8,35,2020-12-10 18:58:46 UTC,0.0
37,1339533232728109056,586032653,DEADLINE,Deadline Hollywood,Hollywood's source for breaking news,"Hollywood, California",True,Ian McKellen Receives Covid-19 Vaccine https://t.co/3qIU22vhnv,False,223,10,3,39,2020-12-17 11:29:44 UTC,0.0
38,1362751300178444340,19711765,audubonsociety,Audubon Society,"The original tweeters. 
Audubon protects birds and the places they need, today and tomorrow.",U.S.,True,"Rufa Red Knots and drugmakers both rely on horseshoe crabs, and the race for the COVID-19 vaccine could have a drastic toll on crab populations. A synthetic replacement for the crab blood already exists, but the United States is stuck in the past. https://t.co/BiGazBwMpR https://t.co/oXjnHHlH4d",False,120,4,2,41,2021-02-19 13:10:03 UTC,-1.0
39,1343604983011409934,553581707,DrOlufunmilayo,#OurFavOnlineDoc 🩺🇳🇬🇬🇧💎,Medical Doctor. Equalist. Devoted Nigerian. Avoid this page if truth and sarcasm makes you cry. I NEVER write for acceptance. All tweets have viewer discretion.,"England, United Kingdom",False,"BREAKING: On a very sad note, a 75years old Israeli man from Northern Israel has died from a heart attack about 2 hours after receiving the Covid19 Vaccine today.",False,864,24,59,300,2020-12-28 17:09:25 UTC,-1.0
40,1364898130194497536,143549690,adamhamdy,Adam Hamdy,Writer. Books: @YA_Books Screen: @casarottoramsay Co-founder @CapitalCrime1 Board @thrillerwriters,United Kingdom,False,"5. Countries that have aimed at elimination have greater freedom, stronger economies and have endured less disease and loss of life. As @ArisKatzourakis says, aiming to live with COVID-19 makes no sense particularly if one has highly effective vaccines. https://t.co/4jMjwItPTt",True,121,1,2,51,2021-02-25 11:20:47 UTC,0.0
41,1347487895368704000,3065301110,NBSaphierMD,"Nicole Saphier, MD","Physician @sloan_kettering • Mom • Married to a 🧠 surgeon • Medical Contributor @FoxNews • Opinions are mine ONLY • Bestselling author #MAHA, #PanicAttackBook",NYC area,True,NEW: Data from US lab study suggests Pfizer/BioNTech vaccine appears effective against mutation in new coronavirus variants.,False,478,2,21,52,2021-01-08 10:18:44 UTC,0.0
42,1354765042533552128,355989081,ANI,ANI,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/PjGRhL4qvg",India,True,"Right now there are two made in India vaccines. World Economic Forum will be relieved to know that in the time to come many more vaccines will come from India: Prime Minister Narendra Modi at World Economic Forum's Davos Agenda

#COVID19 https://t.co/LUK3VOovMf",False,453,0,6,52,2021-01-28 12:15:31 UTC,0.0
43,1334081155575013377,93419198,PaulBrandITV,Paul Brand,UK Editor @itvnews. Political Journalist of the Year #BJA2020. Presenter #ITVActingPM podcast. Patron @JustLikeUsUK. Insta @paulbrandtv 🏴󠁧󠁢󠁷󠁬󠁳󠁿,London,True,"NEW: Pregnant women won't be getting the vaccine. 

Due to a lack of data, the JCVI ""does not currently advise COVID-19 vaccination in pregnancy.""",False,179,16,31,65,2020-12-02 10:25:08 UTC,-1.0
44,1346831155417526275,2525206496,AnfieldWatch,Anfield Watch,"Independent Liverpool FC website • Providing the latest @LFC news, quotes, interviews and match coverage • Contact 👉 https://t.co/2T3dF7LSJX",United Kingdom,True,Liverpool have offered the use of Anfield to the NHS as a potential venue for administering the COVID-19 vaccine. #awlfc [sky] https://t.co/9MNRnWgy4Q,False,2336,10,19,107,2021-01-06 14:49:05 UTC,0.0
45,1355799228358946820,75742264,tveitdal,Svein T veitdal,"Tweeting Climate Change, Renewable Energy and nature news. Director Klima 2020, former UN Director. For contact use svein@klima2020.no","Arendal, Norway",False,"‘We must avert this threat’: We have to protect great apes from coronavirus
https://t.co/OEOocJdfxz
The potentially lethal disease could be the final straw for these amazing species – and may harm their predators, too https://t.co/Uapg0r6l5t",False,237,9,8,111,2021-01-31 08:45:00 UTC,
46,1374245741296640003,368158573,RebeccaDRobbins,Rebecca Robbins,"@nytimes reporter covering #covid19 vaccines and treatments. 714-478-4224 for calls, texts, Signal, & WhatsApp. rebecca.robbins@nytimes.com",,True,"News: NIH just put out a highly unusual statement saying the monitoring board for the $AZN US trial ""expressed concern that AstraZeneca may have included outdated information from that trial, which may have provided an incomplete view of the efficacy data"" https://t.co/P2LUPc82CQ",False,250,46,39,130,2021-03-23 06:24:51 UTC,-1.0
47,1364222499274244096,229778103,zimlive,ZimLive,"The most trusted name in Zimbabwe news

newsdesk@zimlive.com","Bulawayo, Zimbabwe",False,"#LATEST Health director of epidemiology Dr. Portia Manangazira recruited her own father and 27 other relatives to do Covid-19 awareness, a court heard today. They would benefit from US$796,675.00 and fuel that she is accused of misappropriating. She has been denied bail. https://t.co/TJUxaunvfp",False,599,109,159,195,2021-02-23 14:36:04 UTC,0.0
48,1363586296887844866,1295730288186646528,AIExpert14,AI Expert,"Interested in Artificial Intelligence, Data Science and Machine Learning.

Visit my blog at https://t.co/9bLSigUDdf",,False,"@picardonhealth @juliebosman @nytimes Hmmm! Read the article in Latest Techno Trends: Artificial Intelligence in Coronavirus Drug and Vaccine Development: https://t.co/ymRJZojLPh 

#ArtificialIntelligence #COVIDVaccine #MachineLearning #COVID #Coronavirus",True,0,0,0,0,2021-02-21 20:28:02 UTC,0.0
49,1370199488317509638,1284285744874430465,steadman_blake,Steadman Blake Jr,Junior student at Seton Hall University🎓 currently working towards my bachelor's,,False,"It's been reported in a European article that the Covid-19 vaccine is causing blood clots.

The European Union 🇪🇺 has now started investigating this report on the vaccine causing issues.

https://t.co/0B3c5evRK2
  
#coronavirusupdate
#covidvacccine
#vaccine
#news
#Newsweek
#USA https://t.co/L6eCXCpWgB",False,0,0,0,0,2021-03-12 02:26:29 UTC,0.0
50,1348089991805759488,1090397408666755072,BulsaraFara,Fara Bulsara,Dbl Masters Counselor☺️  LCSW   LPC,"Missouri, USA",False,A ‘healthy’ doctor died two weeks after getting a COVID-19 vaccine; CDC is investigating why https://t.co/hekCBQ9BDo,False,0,0,0,0,2021-01-10 02:11:15 UTC,-1.0
51,1349435229342199817,1023271263626842112,AllBrPolitics,All The Brazilian Politics,"A Brazilian who wants to make as many people as confused about their country as they are. Left-leaning, science-based, and progressive.",Brazil,False,"Brazilian clinics to buy India's COVAXIN vaccine pending approval 

#politics #coronavirus #covid19 
https://t.co/YMyLjbb5YZ",False,0,0,0,0,2021-01-13 19:16:44 UTC,0.0
52,1356771786705129472,17918537,technoglyf,technoglyf,"Graphic Designer, Writer Illustrator, Science Nerd, Political, Wizard's Guides - Editor, Illustrator
If you care about your future, Vote for it!!!",Sunny SillyCon Valley CA,False,"UK coronavirus variant develops vaccine-evading mutation. In a handful of instances, the U.K. coronavirus variant has developed a mutation called E484K, which may impact vaccine effectiveness. https://t.co/3Pg1lS3WzA",False,0,0,0,0,2021-02-03 01:09:36 UTC,0.0
53,1361253299089903619,1168797080795529218,xauusd_expert,Kelly Ng,"An expert advisor and mentor. Get 80% accurate #FOREX #EURUSD #GBPUSD #USDJPY #GBPJPY #GOLD #EURJPY #AUDCAD #DAX #BRENT

𝗚𝗲𝘁 𝗙𝗿𝗲𝗲 𝗧𝗿𝗶𝗮𝗹 𝗕𝗲𝗹𝗼𝘄",Malaysia,False,"#Gold is accelerating the turnaround to the downside, despite the weakness in the US dollar, as the Coronavirus vaccines driven optimism overwhelms the buyers. 

R1 1828 
R2 1850 
S1 1775 
S2 1750

Join: https://t.co/wOk2qNjV8O

@NCheron_bourse
@krakenfx
@craig_forex 
@Finxflo https://t.co/q6JG3ENBAr",False,0,0,0,0,2021-02-15 09:57:32 UTC,1.0
54,1375488969782140930,2897608093,WBWalkIn,Irvine Woodbridge Walk-In Urgent Care,Serving residents of Orange County since 1982. We have on-site lab and X-ray facilities and we see patients of all ages.,"Irvine, CA",False,"Continue wearing face masks and avoid crowds even if you have already received both doses of #COVID19  vaccine. 

#facemasks #facemask https://t.co/RNJ8dRvYtN",False,0,0,0,0,2021-03-26 16:45:00 UTC,0.0
55,1351695676921430020,829910730283421696,paparich21651,RICARDO QUINONES,,,False,Dr. Fauci delivered the best news you’ll read all week about the coronavirus vaccine https://t.co/wDE00FnKok,False,0,0,0,0,2021-01-20 00:58:57 UTC,1.0
56,1333428022712610818,1274808562200412160,Biswaji39516992,Biswajit Das,I am a programmer and a YouTube Gamer.,India,False,Here’s What We Know About Lesser-known Covid-19 Vaccine Firms PM Modi Will Hold Talks With Today | In Hindi. https://t.co/gMqwE10CPh,False,0,0,0,0,2020-11-30 15:09:49 UTC,0.0
57,1375439166989828096,282764192,WWNewarkPatch,WestWardNewarkPatch,"Local news, alerts, events and more. We’re your source for all things West Ward Newark.","Newark, New Jersey",False,"WATCH LIVE: Gov. Murphy will speak at 11 a.m. on Friday and address schools, vaccines and NJ closures amid the coronavirus crisis. https://t.co/733qK6xnPr",False,0,0,0,0,2021-03-26 13:27:06 UTC,0.0
58,1357865937521803271,794963070057639936,CannabisBizNews,Cannabis Biz News,"The web's ONLY, real-time, automatic, breaking Cannabis news feed. Investing, funding, politics, legal, business, recreational, medical & everything else.",United States,False,California Clears Up Confusion Over Marijuana Industry Coronavirus Vaccine Eligibility | Marijuana M... https://t.co/p7A5se0KAV #cannabis,False,0,0,0,0,2021-02-06 01:37:22 UTC,0.0
59,1374835605171998734,14494793,BPTHOSP,Bridgeport Hospital,Non-profit acute care hospital. Member of Yale New Haven Health.,"Fairfield County, Connecticut",False,".@ynhhealth is teaming up with local community leaders to address concerns about the COVID-19 vaccine. To watch these virtual town halls, visit, https://t.co/6OEftpQwLT. https://t.co/aSBHHQm742",False,0,0,0,0,2021-03-24 21:28:46 UTC,0.0
60,1355033358393335811,2150044850,hoteldealphuket,Phuket Hotel Deals,"Phuket Hotel Deals offers Phuket property for sale and resale, Hotels, domestic and International flights, local Phuket guides, breaking Asia news and more.",Phuket,False,"Southeast Asia COVID-19 Vaccine Coverage a Long Way Off: Report. AdvertisementLast week, the Economist Intelligence Unit (EIU) issued a report se.... https://t.co/1QkFW4Hlxg
 #phuketnews #thailandnews #asianews https://t.co/J3UmtIzN3t",False,0,0,0,0,2021-01-29 06:01:42 UTC,0.0
61,1365955168706174976,65477310,elpis_of_batman,Not the 9 O'Clock News,"Like everyone, I'm on a mission.",Everywhere and nowhere,False,NHS to enlist 'sensible' celebrities to persuade people to take coronavirus vaccine https://t.co/zSRONqcq4j,False,0,0,0,0,2021-02-28 09:21:05 UTC,0.0
62,1360187483766493184,270492072,JacekWierzbicki,BlackCentaur,"24/7 Capital Markets News Service plus independent ideas; Links & RT ≠ endorsement; also @BlackCentaurFX; Atheist, Libertarian, Humanist","Krakow, Poland",False,CureVac begins rolling submission for COVID-19 vaccine candidate in Europe https://t.co/UjKaB0n5QO via SeekingAlpha #news #SeekingAlpha,False,0,0,0,0,2021-02-12 11:22:21 UTC,0.0
63,1334083654897819648,835268580,WNCons,Westminster North Conservatives,An active and passionate group of Conservatives in Westminster dedicated to improving our area.,"Westminster, London,",False,"#Covid19 testing is available at three testing centers between 8am and 8pm, seven days a week.

• Greenside Community Centre
• Lydford Tenants and Residents Hall
• Grosvenor Hall
• Hyde Park (on specific dates only)

For more information, visit: https://t.co/2OtxkWjABZ… https://t.co/gak5gMsEyg",False,0,0,0,0,2020-12-02 10:35:04 UTC,
64,1361951363618336770,1335530610299846656,EnewsMalaysia,eNews Malaysia,The Daily eNews Malaysia is the latest newspaper in Malaysia.,"Kuala Lumpur, Wilayah Persekut",False,"Covid-19 vaccine deal includes access to new versions, says KJ https://t.co/ldEuf7Jdsc",False,0,0,0,0,2021-02-17 08:11:23 UTC,0.0
